day,number,mean_distance
234,301,11.008513312795339
235,301,11.008513312795339
236,301,11.008513312795339
237,301,11.008513312795339
238,301,11.008513312795339
239,301,11.008513312795339
240,301,11.008513312795339
241,301,11.008513312795339
242,301,11.008513312795339
243,301,11.008513312795339
244,301,11.008513312795339
245,301,11.008513312795339
246,301,11.008513312795339
247,301,11.008513312795339
248,301,11.008513312795339
249,301,11.008513312795339
250,301,11.008513312795339
251,301,11.008513312795339
252,301,11.008513312795339
253,301,11.008513312795339
254,301,11.008513312795339
255,301,11.008513312795339
256,301,11.008513312795339
257,301,11.008513312795339
258,301,11.008513312795339
259,301,11.008513312795339
260,301,11.008513312795339
261,301,11.008513312795339
262,304,11.018903095251035
263,306,11.028894567571237
264,308,10.990245247263655
265,310,11.001513933658877
266,314,10.979672847219955
267,317,10.945155799072577
268,320,10.893993626545093
269,322,10.873908161884977
270,325,10.856217484609253
271,326,10.84195366148958
272,326,10.84195366148958
273,329,10.876290666285708
274,330,10.875735047296066
275,333,10.855510318860299
276,334,10.845592964203332
277,336,10.862971544612956
278,340,10.853126668731969
279,347,10.849021818881468
280,359,10.797297237095078
281,366,10.85459868459605
282,371,10.769928395324731
283,382,10.773667918001443
284,396,10.779677830154704
285,405,10.778965371301775
286,413,10.777098067918477
287,422,10.734052375430286
288,431,10.739620344980773
289,437,10.773696634110337
290,449,10.784474067533077
291,455,10.81061629004956
292,470,10.801739397982441
293,480,10.853353007007781
294,492,10.872141327554122
295,626,11.064152102233592
296,705,11.19842353284632
297,835,11.325971312162737
298,940,11.29806978065609
299,1068,11.506760496779542
300,1196,11.607008958018476
301,1336,11.777470066455102
302,1432,11.823992567606206
303,1558,11.844606208040638
304,1712,11.825447101004388
305,1734,11.820763314161345
306,1735,11.823488538233747
307,1740,11.829066587532271
308,1743,11.830543312501245
309,1743,11.830543312501245
310,1744,11.829893305392826
311,1744,11.829893305392826
312,1744,11.829893305392826
313,1744,11.829893305392826
314,1744,11.829893305392826
315,1744,11.829893305392826
316,1744,11.829893305392826
317,1744,11.829893305392826
318,1744,11.829893305392826
319,1744,11.829893305392826
320,1744,11.829893305392826
321,1744,11.829893305392826
322,1744,11.829893305392826
323,1744,11.829893305392826
324,1744,11.829893305392826
325,1744,11.829893305392826
326,1744,11.829893305392826
327,1744,11.829893305392826
328,1744,11.829893305392826
329,1744,11.829893305392826
330,1744,11.829893305392826
331,1744,11.829893305392826
332,1744,11.829893305392826
333,1744,11.829893305392826
334,1744,11.829893305392826
335,1744,11.829893305392826
336,1744,11.829893305392826
337,1744,11.829893305392826
338,1744,11.829893305392826
339,1744,11.829893305392826
340,1744,11.829893305392826
341,1744,11.829893305392826
342,1744,11.829893305392826
343,1744,11.829893305392826
344,1744,11.829893305392826
345,1744,11.829893305392826
346,1744,11.829893305392826
347,1744,11.829893305392826
348,1744,11.829893305392826
349,1744,11.829893305392826
350,1744,11.829893305392826
351,1744,11.829893305392826
352,1744,11.829893305392826
353,1745,11.828500769129038
354,1745,11.828500769129038
355,1748,11.826598419256438
356,1749,11.825296665295024
357,1749,11.825296665295024
358,1752,11.833001118452616
359,1756,11.837634308111841
360,1762,11.84686896871336
